$0;1776134293473230467;1.15-SNAPSHOT;KIEKER;63694ba7d325;1;false;0;NANOSECONDS;0
$1;1776134424724118581;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171043;1776134423958754505;1776134424724114052;63694ba7d325;1;1
$1;1776134424725113519;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171056;1776134424566909863;1776134424725032443;63694ba7d325;1;1
$1;1776134424759368909;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170999;1776134423479462145;1776134424759358148;63694ba7d325;3;1
$1;1776134424760430728;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170999;1776134422561443889;1776134424760426031;63694ba7d325;0;0
$1;1776134424762793956;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171055;1776134424566156648;1776134424762788754;63694ba7d325;1;1
$1;1776134424766338900;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171027;1776134424022734256;1776134424766334278;63694ba7d325;2;1
$1;1776134424768192089;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171038;1776134424119086425;1776134424768187306;63694ba7d325;2;1
$1;1776134424769895840;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171052;1776134424532776644;1776134424769890149;63694ba7d325;1;1
$1;1776134424782567502;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171036;1776134423776576415;1776134424782557323;63694ba7d325;1;1
$1;1776134424801827906;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170993;1776134423426253789;1776134424801817706;63694ba7d325;3;1
$1;1776134424802746103;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170993;1776134422428406832;1776134424802740463;63694ba7d325;0;0
$1;1776134424815305557;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171057;1776134424701683745;1776134424815296710;63694ba7d325;2;1
$1;1776134424834741618;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171036;1776134424782621607;1776134424834734354;63694ba7d325;2;1
$1;1776134424871105898;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171053;1776134424714915157;1776134424871096800;63694ba7d325;2;1
$1;1776134424886028275;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171014;1776134423769465708;1776134424886019561;63694ba7d325;2;1
$1;1776134424889365429;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171019;1776134424071672228;1776134424889359274;63694ba7d325;2;1
$1;1776134424903101376;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171056;1776134424725138890;1776134424903092081;63694ba7d325;2;1
$1;1776134424912000440;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170996;1776134422574366817;1776134424911984070;63694ba7d325;3;1
$1;1776134424913405631;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170996;1776134422463602232;1776134424913399812;63694ba7d325;0;0
$1;1776134424992770474;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171043;1776134424724145912;1776134424992757084;63694ba7d325;2;1
$1;1776134425076024328;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170926;1776134421380121623;1776134425076016331;63694ba7d325;3;1
$1;1776134425077327104;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170926;1776134420181344154;1776134425077323344;63694ba7d325;0;0
$1;1776134425101556813;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170929;1776134421369120258;1776134425101544588;63694ba7d325;3;1
$1;1776134425150746185;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170960;1776134422827942065;1776134425150737218;63694ba7d325;3;1
$1;1776134425152002374;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170960;1776134421659083851;1776134425151997059;63694ba7d325;0;0
$1;1776134425163884413;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170944;1776134422581984172;1776134425163869183;63694ba7d325;3;1
$1;1776134425164849900;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170944;1776134420753010982;1776134425164845999;63694ba7d325;0;0
$1;1776134425170721139;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170991;1776134423661145141;1776134425170712831;63694ba7d325;3;1
$1;1776134425171585198;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170991;1776134422366697089;1776134425171581451;63694ba7d325;0;0
$1;1776134425181407355;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170974;1776134423629310946;1776134425181397285;63694ba7d325;3;1
$1;1776134425182208797;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170974;1776134421960112784;1776134425182204991;63694ba7d325;0;0
$1;1776134425189090793;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170982;1776134422312114105;1776134425189082808;63694ba7d325;3;1
$1;1776134425189888227;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170982;1776134422207919857;1776134425189884014;63694ba7d325;0;0
$1;1776134425210388055;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170903;1776134421383911727;1776134425210376761;63694ba7d325;3;1
$1;1776134425211417095;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170903;1776134418165830753;1776134425211411184;63694ba7d325;0;0
$1;1776134425215498769;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170976;1776134422831824840;1776134425215493104;63694ba7d325;3;1
$1;1776134425218479500;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170976;1776134422055032947;1776134425218472993;63694ba7d325;0;0
$1;1776134425231969230;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170997;1776134422823005937;1776134425231958557;63694ba7d325;3;1
$1;1776134425233015606;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170997;1776134422476937811;1776134425233010971;63694ba7d325;0;0
$1;1776134425250365247;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170953;1776134422620321627;1776134425250353902;63694ba7d325;3;1
$1;1776134425251444580;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170953;1776134421130724645;1776134425251438388;63694ba7d325;0;0
$1;1776134425251779063;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170925;1776134422819830183;1776134425251774125;63694ba7d325;3;1
$1;1776134425255089822;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170913;1776134422064656114;1776134425255084789;63694ba7d325;3;1
$1;1776134425255705778;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170913;1776134418857920920;1776134425255702287;63694ba7d325;0;0
$1;1776134425255801588;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170983;1776134422571061357;1776134425255796698;63694ba7d325;3;1
$1;1776134425258133759;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170929;1776134420211268231;1776134425258128351;63694ba7d325;0;0
$1;1776134425261568285;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503171024;1776134424377449547;1776134425261561797;63694ba7d325;3;1
$1;1776134425262841213;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170925;1776134420179495129;1776134425262819462;63694ba7d325;0;0
$1;1776134425269749559;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170983;1776134422267219003;1776134425269741207;63694ba7d325;0;0
$1;1776134425276090401;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503171024;1776134423563678303;1776134425276077447;63694ba7d325;0;0
$1;1776134425280080081;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503171034;1776134424021862808;1776134425280074559;63694ba7d325;3;1
$1;1776134425280910418;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503171034;1776134423756264938;1776134425280895183;63694ba7d325;0;0
$1;1776134425293404779;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170955;1776134422105575773;1776134425293398028;63694ba7d325;3;1
$1;1776134425294380925;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170955;1776134421558727275;1776134425294374485;63694ba7d325;0;0
$1;1776134425390487697;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503171000;1776134423564673814;1776134425390476313;63694ba7d325;3;1
$1;1776134425406006530;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503171001;1776134424626237459;1776134425405984689;63694ba7d325;3;1
$1;1776134425463996483;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170956;1776134422627664602;1776134425463987364;63694ba7d325;3;1
$1;1776134425485167175;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170998;1776134422563265229;1776134425485156955;63694ba7d325;3;1
$1;1776134425485571092;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170954;1776134422621890487;1776134425485567792;63694ba7d325;3;1
$1;1776134425497271598;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170906;1776134422060907814;1776134425497260606;63694ba7d325;3;1
$1;1776134425504945946;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170889;1776134419914793472;1776134425504935756;63694ba7d325;3;1
$1;1776134425508122624;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170715;1776134418714608903;1776134425508116143;63694ba7d325;3;1
$1;1776134425508704203;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170804;1776134418663130247;1776134425508700417;63694ba7d325;3;1
$1;1776134425509705781;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170952;1776134423390154722;1776134425509701331;63694ba7d325;3;1
$1;1776134425525970262;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170963;1776134423409785269;1776134425525956817;63694ba7d325;3;1
$1;1776134425553824653;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170969;1776134422577695193;1776134425553809286;63694ba7d325;3;1
$1;1776134425554667338;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170722;1776134420080621930;1776134425554660845;63694ba7d325;3;1
$1;1776134425565519503;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170965;1776134422115938484;1776134425565510201;63694ba7d325;3;1
$1;1776134425566743246;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170934;1776134422603712444;1776134425566736822;63694ba7d325;3;1
$1;1776134425579193728;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170948;1776134423406099268;1776134425579181186;63694ba7d325;3;1
$1;1776134425589364878;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170979;1776134422575725583;1776134425589356673;63694ba7d325;3;1
$1;1776134425590086943;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503171003;1776134424668074320;1776134425590083423;63694ba7d325;3;1
$1;1776134425591464902;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171050;1776134424600932423;1776134425591461298;63694ba7d325;2;1
$1;1776134425597682324;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170815;1776134420461537547;1776134425597676648;63694ba7d325;3;1
$1;1776134425598983064;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170988;1776134422553270726;1776134425598978512;63694ba7d325;3;1
$1;1776134425603077907;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171055;1776134424762880795;1776134425603072774;63694ba7d325;2;1
$1;1776134425606127066;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170971;1776134422124204489;1776134425606122839;63694ba7d325;3;1
$1;1776134425609097980;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170698;1776134420034051941;1776134425609093930;63694ba7d325;3;1
$1;1776134425617862708;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170733;1776134420031313538;1776134425617852753;63694ba7d325;3;1
$1;1776134425620025135;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170897;1776134419919019158;1776134425620018760;63694ba7d325;3;1
$1;1776134425620339062;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170729;1776134419978530597;1776134425620335875;63694ba7d325;3;1
$1;1776134425625099951;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171079;1776134425314277216;1776134425625092662;63694ba7d325;1;1
$1;1776134425629419876;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170907;1776134420462679009;1776134425629411000;63694ba7d325;3;1
$1;1776134425629717017;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170772;1776134419955797015;1776134425629714085;63694ba7d325;3;1
$1;1776134425629928158;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170737;1776134419865329999;1776134425629925514;63694ba7d325;3;1
$1;1776134425630222530;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171064;1776134425183645975;1776134425630218182;63694ba7d325;1;1
$1;1776134425633652173;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171074;1776134425272053675;1776134425633647358;63694ba7d325;1;1
$1;1776134425701440626;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171068;1776134425256811806;1776134425701429103;63694ba7d325;1;1
$1;1776134425714122289;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171076;1776134425286919873;1776134425714110651;63694ba7d325;1;1
$1;1776134425732220936;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171075;1776134425277019696;1776134425732211769;63694ba7d325;1;1
$1;1776134425757455883;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;7880032710503171051;1776134424701147002;1776134425757444687;63694ba7d325;2;1
$1;1776134425762186878;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171063;1776134425157442144;1776134425762179553;63694ba7d325;1;1
$1;1776134425765289102;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170552;1776134418700273305;1776134425765269980;63694ba7d325;3;1
$1;1776134425769232627;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170730;1776134419910051817;1776134425769225897;63694ba7d325;3;1
$1;1776134425773913921;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170862;1776134419954596548;1776134425773908494;63694ba7d325;3;1
$1;1776134425774245794;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;7880032710503171066;1776134425214110163;1776134425774238042;63694ba7d325;1;1
$1;1776134425775420539;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170716;1776134419956737855;1776134425775416528;63694ba7d325;3;1
$1;1776134425777547074;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170800;1776134420455525570;1776134425777543178;63694ba7d325;3;1
$1;1776134425782042831;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170585;1776134420333550266;1776134425782034814;63694ba7d325;3;1
$1;1776134425783785639;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170745;1776134420502871466;1776134425783779435;63694ba7d325;3;1
$1;1776134425789305273;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170978;1776134424052116886;1776134425789297653;63694ba7d325;3;1
$1;1776134425794317748;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170810;1776134418654744443;1776134425794294253;63694ba7d325;3;1
$1;1776134425794690712;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170865;1776134420353626049;1776134425794686190;63694ba7d325;3;1
$1;1776134426017927379;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503171025;1776134424406454332;1776134426017917051;63694ba7d325;3;1
$1;1776134426020088659;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170967;1776134422556880200;1776134426020078467;63694ba7d325;3;1
$1;1776134426020768682;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170721;1776134420503724567;1776134426020763532;63694ba7d325;3;1
$1;1776134426034375097;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503170817;1776134414380428538;1776134426034364621;63694ba7d325;0;0
$1;1776134426059198152;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7880032710503171000;1776134422633691447;1776134426059186757;63694ba7d325;0;0
$1;1776134426067053307;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;7880032710503170962;1776134422084095724;1776134426067042652;63694ba7d325;3;1
